shard,iteration,utc,time_source,archive,checkpoint_archive_sha256,archive_mtime_ns,completed_intervals,completion_percent
shard-000,40,2026-09-10T01:12:37.244723+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000040-50e1f59482940452.json.gz,f01b547aa4bbfda22b81e96b4efae5ed62ccef713fc4e86f7fbe23282accf793,1789002757244722971,91,1.038812785388128
shard-000,41,2026-09-10T01:15:11.972998+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000041-54a9da623de18fbc.json.gz,599eb05fac021f11111d51501d6fca9b7b39bfad2d4eb01c369743464dd605be,1789002911972997792,92,1.0502283105022832
shard-001,732,2026-09-10T01:15:31.683349+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000732-8e32d442e937294a.json.gz,851fc703cce1e8075b05985e58db3832c0adf46702afb7117466cc4ce767f618,1789002931683348960,93,1.0616438356164384
shard-000,42,2026-09-10T01:16:54.525782+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000042-9e4394439e2f147e.json.gz,a26e93a9d2512cd485593afe7b8e279227193a82d59ca7728ff7fcd768638271,1789003014525782096,94,1.0730593607305936
shard-001,733,2026-09-10T01:17:33.762906+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000733-efe44761b76732bf.json.gz,083833ef99c222728f4f492c8f0ee7d2a45cd472428fee701011fbe8b12a8d44,1789003053762905602,95,1.0844748858447488
shard-000,43,2026-09-10T01:18:37.946352+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000043-c718b31c3793fd78.json.gz,2bb2ec6804f788a21e8cf99c16f791ec60a8d57447bc162d278b62291da06225,1789003117946352554,96,1.095890410958904
shard-001,734,2026-09-10T01:21:21.669792+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000734-6ae51440cbf426b9.json.gz,986d07ab82ff4e80c8c016f0d800e9daaeeea192e563805d24cd5e46098cc23c,1789003281669791752,97,1.1073059360730593
shard-001,735,2026-09-10T01:23:41.694482+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000735-dfc1767fdba01047.json.gz,af89578899c6f5002eee7f1207c2940f8f3ee2fd937bfc4852be8ee752602584,1789003421694481493,98,1.1187214611872147
shard-001,736,2026-09-10T01:26:03.741943+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000736-55d2d4044bb24004.json.gz,eb5b0441cf188d5f26d69414231382541656aa9163d041e8163bb728277f57f0,1789003563741942602,99,1.13013698630137
shard-000,44,2026-09-10T01:27:40.527609+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000044-b3d914a4cd1d6a49.json.gz,b647ffeab740a680db7180595e0c5611acfd248e78e653073e0d70a759db2d2a,1789003660527609318,100,1.1415525114155252
shard-001,737,2026-09-10T01:28:17.058879+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000737-b5c54572045ac222.json.gz,5c871832c2480557ca926340424ca09cbc24882240eb5f234af530a9320323ea,1789003697058879008,101,1.1529680365296804
shard-000,45,2026-09-10T01:29:13.468292+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000045-38273c8da79b3c65.json.gz,16d870ed91bd89b88339a13d7bf55bc8469a363ef9d00ba9c93a510b6d644706,1789003753468292014,102,1.1643835616438356
shard-001,738,2026-09-10T01:30:17.379783+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000738-d417f8ebfb966a9b.json.gz,88417041268815a083fdae7c64ee86eb06b9488f238b3e18f5b7da308390d5fd,1789003817379783114,103,1.1757990867579908
shard-000,46,2026-09-10T01:30:34.770622+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000046-579a7355c2a50527.json.gz,79cadb14e6954dc22c8038a988f3e5331c03acc1bb85c36772182714c8004bb4,1789003834770621670,104,1.187214611872146
shard-000,47,2026-09-10T01:32:36.631621+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000047-7eb529bc6472adc9.json.gz,b7a264091570a446c8759971e9db4e62670ec701ef7469566522f2f861d6e702,1789003956631621114,105,1.1986301369863013
shard-000,48,2026-09-10T01:34:11.434336+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000048-d29a09d750114768.json.gz,0ad64b971f39871f7e2717e1b9e32a6de11f94e949cd413fdf7eb600dea3d99c,1789004051434335876,106,1.2100456621004567
shard-001,739,2026-09-10T01:35:18.341375+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000739-761a60c7fb665433.json.gz,92a370c69e4ceff02c81c839989a8995309861942feb2fc01968d92b3b4320f6,1789004118341374839,107,1.221461187214612
shard-000,49,2026-09-10T01:35:46.550119+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000049-fc305bada016ba2b.json.gz,a848d97c1cdbf84e44dc6eb1104d5730b52d62cc80fec84e8dd8239080368bd9,1789004146550118987,108,1.2328767123287672
shard-000,50,2026-09-10T01:37:29.950461+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000050-d52234899abe3d78.json.gz,ced01ccdcf8acfa7e14389ff4d2da176f190abc3442a6e7c71389c4f302847de,1789004249950461254,109,1.2442922374429224
shard-001,740,2026-09-10T01:38:02.863222+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000740-dff9c3d9671daab6.json.gz,119ae0474532fff91f76265a95acbf07be3484f7eb62c946046d3b52d8289d4d,1789004282863221563,110,1.2557077625570776
shard-000,51,2026-09-10T01:38:57.938942+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000051-1af5937d3accd242.json.gz,314503967b54637b4b3288a2da23a8a281efbca7bc493cd561c93204157b5a83,1789004337938941828,111,1.2671232876712328
shard-001,741,2026-09-10T01:40:10.553239+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000741-0788a32c6118d1bf.json.gz,aea485fa66d99f4b946a6d90db9a3f88e4833f5606975250ec5fc771191e1068,1789004410553239054,112,1.278538812785388
shard-000,52,2026-09-10T01:40:29.598997+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000052-016fc9cb17476989.json.gz,5a9b5a14a40d91aea3ae9c24b3035a7be7adc88cd29ca3624186667467cfec01,1789004429598996913,113,1.2899543378995433
shard-000,53,2026-09-10T01:43:55.983009+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000053-4b3d454daa43eb24.json.gz,6b7e039644fe7befbc73a62cdd684fd3bb9cb2801dedddd6b6dcde9d47429636,1789004635983009423,114,1.3013698630136987
shard-001,742,2026-09-10T01:44:16.817829+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000742-a8390cfcf59fa226.json.gz,afb591f29972138f40ca56d09464c9461a56ba0dd6f6eb51db22c55c0035c459,1789004656817829459,115,1.312785388127854
shard-000,54,2026-09-10T01:45:58.502484+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000054-b0f991ac1c1ec124.json.gz,55e2664a7dece7bdfd77b5322e1cbbfd1effcbcf40993f55307756ad49c1cbb4,1789004758502483576,116,1.3242009132420092
shard-000,55,2026-09-10T01:48:40.263590+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000055-3d53bda2a78c0193.json.gz,2d54ae11b096022b986898fb449f53e92e1cdd528422a473faf9179e2d9c5736,1789004920263590145,117,1.3356164383561644
shard-000,56,2026-09-10T01:51:14.149795+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000056-906c4da0b0563da6.json.gz,dd7943cb3da0c8bc6697f7f5617843bdad828d3229e6f194f50f218f36a60a41,1789005074149795007,118,1.3470319634703196
shard-001,743,2026-09-10T01:52:29.952804+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000743-70ba4372ab36da23.json.gz,15ac2e89103df3e57d0c42e5eccf044230ddf01b79657520a8c9a1ec59f124ae,1789005149952804315,119,1.3584474885844748
shard-000,57,2026-09-10T01:53:21.371951+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000057-c86c66bb7e6d4e42.json.gz,848a08a1fe6426bd46bdbca2574782350396794012111909acce4235d312ddf0,1789005201371951041,120,1.36986301369863
shard-001,744,2026-09-10T01:54:21.800589+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000744-26cfb683731f3b5f.json.gz,edb79b54b961bf24b14225a232954bc38ff877d4625952349c326bc13fdf8d00,1789005261800589113,121,1.3812785388127853
shard-000,58,2026-09-10T01:55:25.839139+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000058-4fbcfed72eac8f02.json.gz,bb8f6f9694ab5a2a9f01cad1ad99da89c3167feebe2df50880214ac92530bfac,1789005325839139068,122,1.3926940639269407
shard-001,745,2026-09-10T01:57:18.551028+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000745-b60099e8140daf3d.json.gz,9b2b5664020824d85510fa60a80e7b6eb89e7ad62a32b5bae06b2ec8616fd96c,1789005438551027477,123,1.404109589041096
shard-000,59,2026-09-10T01:57:22.919354+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000059-447cd807d1d0bac9.json.gz,c258262433b0d0eda7fb0278e5efd4c5b2f2ec071d1d0a4eb7119ba3064a34e5,1789005442919354128,124,1.4155251141552512
shard-001,746,2026-09-10T02:01:34.552966+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000746-443d5969e798a08e.json.gz,922e8f0cdabe90b77cc0434994360c8a9272b993367224ca8da4c8582ca12835,1789005694552966272,125,1.4269406392694064
shard-000,60,2026-09-10T02:02:19.168860+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000060-21ff22f5efb06143.json.gz,721985bbbab40a7c9769e2d4f87c3de5eb85b11151c6f173cce7002ba0220110,1789005739168860394,126,1.4383561643835616
shard-000,61,2026-09-10T02:05:59.429327+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000061-762c45ae09a4c1a7.json.gz,1dc40c9b97791d6d9bf8af4a4eda048bb3f7501f8b4ee97508535f76b54e1b76,1789005959429326852,127,1.4497716894977168
shard-001,747,2026-09-10T02:06:06.465436+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000747-b33e8c21e5e03160.json.gz,3bd8e8588dc9b59d09076ef17ae56a950f4358769d0998477befec8ccbe229cc,1789005966465435966,128,1.461187214611872
shard-001,748,2026-09-10T02:08:24.451084+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000748-26192954aca4c502.json.gz,74e24162d1624948a03a7ba7c9b9fcaa043cd29caa43a7fde4ba261f0f0787d0,1789006104451084324,129,1.4726027397260273
shard-000,62,2026-09-10T02:08:27.834483+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000062-5f244f607a2dc7fc.json.gz,90fbc44b981f194a56c5cebf170df44bf70badc4fc788c80c5c6fd21f7c31be6,1789006107834483121,130,1.4840182648401827
shard-000,63,2026-09-10T02:10:40.998731+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000063-530c41bba4d6cc6d.json.gz,44955cd57dd288b2fd8c6cc85259eaa84b71a8b7e78031b66b86e138ac069f24,1789006240998730706,131,1.495433789954338
shard-001,749,2026-09-10T02:11:28.682530+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000749-66f8c72da908917c.json.gz,156b138470e3515ff150c78c580769d2334baa1f446cf1a03d2159c2bbc2d741,1789006288682530167,132,1.5068493150684932
shard-000,64,2026-09-10T02:12:43.645781+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000064-cdd98db2c32a9dea.json.gz,25361ffcc47b1a5dfef5814cd718e21d083dccc94968036ab83a4907e4eb0f0e,1789006363645780586,133,1.5182648401826484
shard-001,750,2026-09-10T02:13:38.386497+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000750-09e851dd4b1bf5ca.json.gz,996095e1c37ffd3c7fc75cfe8a6b184efc949dc67fc7b34d39a183072fd522b7,1789006418386496457,134,1.5296803652968036
shard-000,65,2026-09-10T02:14:54.981725+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000065-5ae70a66e5be6a51.json.gz,63c2289fab06530e6c2814eb11a068f373a436e7aac88015027d8ff7789970d5,1789006494981724679,135,1.5410958904109588
shard-001,751,2026-09-10T02:15:39.114066+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000751-718b0906196ba788.json.gz,d2b1b2db6b215aa80f2a8e9651b4e3fc77e682953247b5f56936d1504bf0a3e6,1789006539114066215,136,1.552511415525114
shard-000,66,2026-09-10T02:17:00.915019+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000066-dfd1d900a152423c.json.gz,803d696a100450fb36f6cbb7dd0019019f7933350fed8cc098d053b61f6271f5,1789006620915018744,137,1.5639269406392695
shard-001,752,2026-09-10T02:17:39.016765+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000752-eb02801c2837a993.json.gz,235dab3984618ec0681cb1028dc27b0430ddb53edad7344e32c7e3c6734da064,1789006659016764580,138,1.5753424657534247
shard-001,753,2026-09-10T02:19:55.191870+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000753-b980b1d1861395a5.json.gz,64bb37074409408333d7635ca65d7bd1861edcaddc41f4fa5da5468dcb5c9908,1789006795191869885,139,1.58675799086758
shard-001,754,2026-09-10T02:22:28.682987+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000754-f214019976bc0fb6.json.gz,5004e67687f3975609b63f06a3f5e18d4c814603bde48b24d2c55b883761a6fb,1789006948682987075,140,1.5981735159817352
shard-001,755,2026-09-10T02:25:03.490404+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000755-768359e5bdf06d1a.json.gz,797e01cab15bb915f97ea4425c904e42ac3e1a81c9f57a34b8d6e5a089201f78,1789007103490404383,141,1.6095890410958904
shard-000,67,2026-09-10T02:26:08.068180+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000067-c3509a665d8298d3.json.gz,f3e2382525d688c6f6ebf437101f7cb0849de8cb3453d784b143313e7b70f814,1789007168068179991,142,1.6210045662100456
shard-001,756,2026-09-10T02:27:17.835659+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000756-e1a2d1af844696b9.json.gz,147bdc2c27bf591bf6bda30e4be20093814f40a4b817d467f55a3a6bc5d2a107,1789007237835658850,143,1.6324200913242009
shard-000,68,2026-09-10T02:28:08.415469+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000068-93a33f45174eee72.json.gz,cf8ee92422bf3f5f39d3efb94481017b8fb43e66f87394efe80c52f6c3ee171b,1789007288415468600,144,1.643835616438356
shard-000,69,2026-09-10T02:31:41.965393+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000069-271a088f3b2dac01.json.gz,d872eac0224e1c02727d49df9ee37f6e849576af0c66196785d12470f045d945,1789007501965392797,145,1.6552511415525115
shard-000,70,2026-09-10T02:33:55.941096+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000070-d64557ca276623e5.json.gz,4d2ff7fdf3674d5476b4228d87899a8f1246f4f5fc9d871a284f396a1be48770,1789007635941096344,146,1.6666666666666667
shard-000,71,2026-09-10T02:36:13.572688+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000071-b51872d2103af717.json.gz,4a70c183f3ad9a4cc9563cfd97cef07a562ec0eeccda94785d1efa42466aab5f,1789007773572687965,147,1.678082191780822
shard-001,757,2026-09-10T02:37:03.867486+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000757-8eb2d236a16cb820.json.gz,ac5de406a707ec863bf221618ef04a71c5b481c513c9d636db53a9e7c2118b93,1789007823867485506,148,1.6894977168949772
shard-000,72,2026-09-10T02:38:28.299999+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000072-7c8dda3bff60e52b.json.gz,3de168f9dd74b07e5561faba176a87c1b00ef6ebf28b1fa346e8896cd0145b6b,1789007908299999268,149,1.7009132420091324
shard-000,73,2026-09-10T02:41:16.790962+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000073-e91807c46163623f.json.gz,aad309032bbde71146f60e3f779d2f3e0c664c7921348b45d3deea8c81b8edd2,1789008076790961994,150,1.7123287671232876
shard-000,74,2026-09-10T02:45:02.140547+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000074-c6e1b45c753af270.json.gz,e8c15caca6b977bcef34ee09b51918857fc3d1bd8ceada4f155743406c6ab3ed,1789008302140546964,151,1.7237442922374429
shard-000,75,2026-09-10T02:47:26.582747+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000075-858c6723ee5bfb83.json.gz,3f449f9ec72b8e96a9cd37fc7fd4d44b32b39320a83a5527d289001331c0c810,1789008446582747102,152,1.735159817351598
shard-001,758,2026-09-10T02:48:49.611048+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000758-1889b963fb121db9.json.gz,a76833c944e44f8e17f7eab136f0a7cafe8a244b96142e3693efa5094fafcfe1,1789008529611047787,153,1.7465753424657535
shard-000,76,2026-09-10T02:49:45.051486+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000076-be1bd478ba05b3dc.json.gz,d1d5cf7f359a5cc06b1a935442dfadd6b33c2ee30ecb178d3db04d466c1b46a4,1789008585051486350,154,1.7579908675799087
shard-001,759,2026-09-10T02:51:24.968729+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000759-cd5f09994bc21655.json.gz,a391ff3fcb8216bdd2a34df76979a843260304ed2fb897e9230bcb74e7a35d98,1789008684968729488,155,1.769406392694064
shard-000,77,2026-09-10T02:51:46.312882+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000077-6a99182234d5d146.json.gz,e34269b61711286c266ad9b210612bda7c967fb004a9302682b661e72242a609,1789008706312882421,156,1.7808219178082192
shard-001,760,2026-09-10T02:53:50.484705+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000760-325579de1a32d796.json.gz,3f5a4fe4ffe4e31e5a222ac496951e5d29c7e1ae1411e4a71ebfbc040c95cfff,1789008830484705473,157,1.7922374429223744
shard-000,78,2026-09-10T02:54:13.748153+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000078-f2ec2d46064e425c.json.gz,061afae91232cec4b41414beb232ed0a485962e2c323caa9b12fbc933d1c6dd7,1789008853748153316,158,1.8036529680365296
shard-001,761,2026-09-10T02:56:06.014428+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000761-d18c3ccfe77a0670.json.gz,54b418ab88d9e55069d54e469e2a22c302994c0d76f1e9f56e83f023d3d3b15a,1789008966014427761,159,1.8150684931506849
