iteration,timestamp,shard,generator_l1_mw,battery_l1_mw,soc_end_l1_mwh,soc_initial_l1_mwh,generator_net_change_mw,generator_counterdirection_mw,battery_net_change_mw,generator_l1_pct_load,battery_l1_pct_fleet_rating,soc_end_l1_pct_fleet_capacity,controller_id,archive_sha256,policy,operator_intervention,storage_bus_41.delta_b_mw,storage_bus_41.delta_soc_end_mwh,storage_bus_65.delta_b_mw,storage_bus_65.delta_soc_end_mwh,storage_bus_89.delta_b_mw,storage_bus_89.delta_soc_end_mwh,storage_bus_105.delta_b_mw,storage_bus_105.delta_soc_end_mwh,opposing_6h_mw,battery_6h_mw,generator_rank,battery_rank,spatial_score,temporal_score,joint_score
43,2025-01-02 19:00:00+00:00,shard-000,1105.176430771218,14.217873785586436,16.478020190992027,6.106316045270987,225.29603610462323,439.9401973332974,-1.8988764844194836,20.464351978241005,5.246924909249866,1.520250775521851,ac-043-00-primary_controlling,2bb2ec6804f788a21e8cf99c16f791ec60a8d57447bc162d278b62291da06225,legacy,False,-3.5653337259405777,1.6422489060079215,6.158636650608429,-8.515873881171444,0.0008619999750472,-0.0267427966694313,-4.493041409062382,6.293154607143229,385.45583478899476,21.716447579218183,0.6394252873563219,0.7202298850574713,-0.08080459770114945,0.7202298850574713,0.6394252873563219
44,2025-01-02 20:00:00+00:00,shard-000,1084.8331611234391,82.25355404813573,81.69982647678489,16.478020190992027,296.53190234180107,394.15062939081906,-73.22643688613573,20.277305821620867,30.35462461672799,7.537569630436011,ac-044-02-copied_target_free,b647ffeab740a680db7180595e0c5611acfd248e78e653073e0d70a759db2d2a,legacy,False,-1.4861438816762078,3.1283927876841298,-68.63984245321775,60.12396857204635,4.513558580999991,-4.540301377669417,-7.614009132241765,13.907163739384991,417.8691803003294,30.083630453532667,0.7473563218390804,0.79,-0.04264367816091963,0.79,0.7473563218390804
45,2025-01-02 21:00:00+00:00,shard-000,1049.6058636334776,150.49284261861354,216.85639057863665,81.69982647678489,362.75133647091275,343.42726358128243,-144.20625731705738,19.9121407854622,55.53746337233041,20.007020997235124,ac-045-00-primary_controlling,16d870ed91bd89b88339a13d7bf55bc8469a363ef9d00ba9c93a510b6d644706,legacy,False,3.1432926507780756,-0.0148998630939451,-141.4833194328054,201.60728800485177,-4.539746470696767,-0.00055490697265,-1.3264840643332985,15.233647803718291,424.0292374333887,43.51942856386819,0.7595402298850574,0.8797701149425288,-0.12022988505747134,0.8797701149425288,0.7595402298850574
46,2025-01-02 22:00:00+00:00,shard-000,903.218515399008,131.142114492829,85.71431593854835,216.85639057863665,75.90268935247761,413.6579130232652,131.12911067593603,17.473160509548553,48.396324060893406,7.907943658798139,ac-046-00-primary_controlling,79cadb14e6954dc22c8038a988f3e5331c03acc1bb85c36772182714c8004bb4,legacy,False,-0.0059270751015804,-0.0089727879923648,121.20447832515606,80.40280967969568,-0.0005748333449049,1.9926372254913213e-05,9.931134259226456,5.302513544488048,414.12324639880154,64.48556749005236,0.7390804597701149,0.9616091954022988,-0.2225287356321839,0.9616091954022988,0.7390804597701149
47,2025-01-02 23:00:00+00:00,shard-000,846.260768801417,85.71428853345442,0.0004064853627808,85.71431593854835,114.662883570159,365.798942615629,85.69674534850422,16.755709324285537,31.63176452169231,3.750205915779164e-05,ac-047-00-primary_controlling,b7a264091570a446c8759971e9db4e62670ec701ef7469566522f2f861d6e702,legacy,False,-0.0087715924751046,-0.0002011955172603,80.40299921983011,-0.0001895401344345,1.1597414870577207e-05,8.328957384336077e-06,5.3025061237343465,7.420753701642315e-06,400.7742543488475,77.94874866474808,0.7,0.9858620689655172,-0.28586206896551725,0.9858620689655172,0.7
48,2025-01-03 00:00:00+00:00,shard-000,834.9117955588242,0.0004406622136484,4.884803845465008e-05,0.0004064853627808,194.03094246744297,320.4404265456906,-0.0004238339790636,16.9524580323587,0.0001626207673682,4.506686330193909e-06,ac-048-00-primary_controlling,0ad64b971f39871f7e2717e1b9e32a6de11f94e949cd413fdf7eb600dea3d99c,legacy,False,-0.0002138606579731,1.2665140712762504e-05,-0.0002183874383829,2.884730394828588e-05,4.658285373643353e-06,3.670672010692753e-06,3.7558319187339223e-06,3.6649217829089463e-06,379.56922874833066,77.30351902347213,0.6054022988505747,0.9847126436781609,-0.3793103448275862,0.9847126436781609,0.6054022988505747
49,2025-01-03 01:00:00+00:00,shard-000,809.5804772366039,9.135372824480902e-06,5.636650344170797e-05,4.884803845465008e-05,187.21694416229215,311.18176653715585,-7.518464999894646e-06,16.876961653538302,3.3712927791387135e-06,5.2003347233156145e-06,ac-049-00-primary_controlling,a848d97c1cdbf84e44dc6eb1104d5730b52d62cc80fec84e8dd8239080368bd9,legacy,False,-2.085165211688288e-07,1.287365741549735e-05,8.084539122931281e-07,2.8038850121929688e-05,-1.3391733553374442e-06,5.009845199180777e-06,-6.779229035681501e-06,1.0444150705100157e-05,358.10949028230704,74.9338749151032,0.46827586206896554,0.9803448275862069,-0.5120689655172413,0.9803448275862069,0.46827586206896554
50,2025-01-03 02:00:00+00:00,shard-000,649.0659207844802,5.312280689760857e-05,3.956517937138538e-05,5.636650344170797e-05,181.6791702292117,233.69337527763423,5.312280689760857e-05,13.8790347006559,1.960429407123453e-05,3.650256154916668e-06,ac-050-00-primary_controlling,ced01ccdcf8acfa7e14389ff4d2da176f190abc3442a6e7c71389c4f302847de,legacy,False,3.103439882912816e-05,-1.8160741413641983e-05,1.5447548813555524e-05,1.259130130838667e-05,2.4411590066126443e-06,2.5686861925680444e-06,4.199700248312242e-06,6.244450456788681e-06,331.36661459677623,61.224958094215054,0.3581609195402299,0.9541379310344827,-0.5959770114942529,0.9541379310344827,0.3581609195402299
51,2025-01-03 03:00:00+00:00,shard-000,516.5590138855592,3.5194575607449185e-05,6.735234918043682e-05,3.956517937138538e-05,175.55303387051453,170.50299000752236,1.0616130029319138e-05,11.299124167089962,1.298810906680068e-05,6.213881272627161e-06,ac-051-00-primary_controlling,314503967b54637b4b3288a2da23a8a281efbca7bc493cd561c93204157b5a83,legacy,False,1.9201649919190624e-05,-3.736239133284826e-05,3.703702899193536e-06,8.88759840916617e-06,-7.263788619912632e-06,9.832474812480522e-06,-5.02543416915239e-06,1.1269884625941862e-05,302.5459023344829,36.14282352354207,0.2503448275862069,0.834367816091954,-0.5840229885057471,0.834367816091954,0.2503448275862069
52,2025-01-03 04:00:00+00:00,shard-000,506.5306001042729,6.947546908768948e-05,0.0001132815287999,6.735234918043682e-05,170.48381348258292,168.023393310845,6.947546908768948e-05,11.284136067139393,2.563903540257664e-05,1.045127570025916e-05,ac-052-00-primary_controlling,5a9b5a14a40d91aea3ae9c24b3035a7be7adc88cd29ca3624186667467cfec01,legacy,False,4.0337670128882605e-05,-7.770006146175069e-05,2.6252252633905727e-05,-1.7364654224723297e-05,1.1147839443384795e-06,8.717690868141854e-06,1.7707623805626537e-06,9.499122245380104e-06,261.60681571574617,14.285816020648753,0.13413793103448277,0.6319540229885058,-0.497816091954023,0.6319540229885058,0.13413793103448277
53,2025-01-03 05:00:00+00:00,shard-000,554.280834243319,0.0001826723559537,0.0002959538855044,0.0001132815287999,165.9183794577725,194.1812273927732,7.291816260845281e-05,12.502517995170576,6.741290217787558e-05,2.730450131398744e-05,ac-053-00-primary_controlling,6b7e039644fe7befbc73a62cdd684fd3bb9cb2801dedddd6b6dcde9d47429636,legacy,False,5.38922224128301e-05,-0.0001315922842486,7.390303686827425e-05,-9.126769166302538e-05,-2.7650177804245795e-05,3.636786857527774e-05,-2.7226918868405738e-05,3.672604101754937e-05,233.00386317860355,0.00013171046567462497,0.07770114942528736,0.09137931034482759,-0.01367816091954023,0.09137931034482759,0.07770114942528736
54,2025-01-03 06:00:00+00:00,shard-000,597.3393890967161,0.0001426434949851,0.0003907464514437,0.0002959538855044,161.99949228527248,217.6699484057218,0.0001426434949851,13.549992458098314,5.264076178105566e-05,3.604999805525412e-05,ac-054-00-primary_controlling,55e2664a7dece7bdfd77b5322e1cbbfd1effcbcf40993f55307756ad49c1cbb4,legacy,False,7.731916022372663e-05,-0.0002089114445468,4.139887041807744e-05,-0.0001326665621377,1.1372165577766015e-05,2.499570274940889e-05,1.2553298765604628e-05,2.4172742009708937e-05,215.8754501552754,8.204067923074165e-05,0.05528735632183908,0.07701149425287357,-0.02172413793103449,0.07701149425287357,0.05528735632183908
55,2025-01-03 07:00:00+00:00,shard-000,696.6120657375719,3.036528481360539,3.03646542785102,0.0003907464514437,154.61309984776466,270.99948294490366,-3.031573649009347,15.777355451435,1.1205920918111545,0.2801422056794976,ac-055-00-primary_controlling,2d54ae11b096022b986898fb449f53e92e1cdd528422a473faf9179e2d9c5736,legacy,False,-3.034051065184943,3.0338421537403963,0.0024594276397265,-0.0025920942018704,7.702103845753557e-06,1.7293598813514818e-05,1.0286432023580777e-05,1.3886309939542072e-05,209.17840288990007,0.5061685983438499,0.04781609195402299,0.17632183908045976,-0.12850574712643675,0.17632183908045976,0.04781609195402299
56,2025-01-03 08:00:00+00:00,shard-000,698.5677781814073,3.801573380901027,2.988066553817234,3.03646542785102,150.03534369196657,274.2662172447204,3.801573380901027,15.687653602196322,1.4029221504844094,0.2756769589489183,ac-056-00-primary_controlling,dd7943cb3da0c8bc6697f7f5617843bdad828d3229e6f194f50f218f36a60a41,legacy,False,1.924971449294052,1.1088707044463444,1.876587253434565,-1.8791793476364231,6.437244274372632e-06,1.0856353462159436e-05,8.240928136392605e-06,5.645381004387824e-06,215.94054321774775,1.1397553080262048,0.05540229885057471,0.217816091954023,-0.16241379310344828,0.217816091954023,0.05540229885057471
57,2025-01-03 09:00:00+00:00,shard-000,688.787469180317,27.96883481746633,30.956884158491988,2.988066553817234,140.46444371446103,274.161512732928,16.002700667527705,15.243627047444472,10.321541624263766,2.856060776974583,ac-057-00-primary_controlling,848a08a1fe6426bd46bdbca2574782350396794012111909acce4235d312ddf0,legacy,False,-5.9830670749693144,7.091937779415657,21.98575913610196,-23.864938483738456,3.7053335797670945e-06,7.151018976014153e-06,4.901061477935117e-06,7.443188962559477e-07,233.21696367198203,5.801221911841325,0.07816091954022988,0.4226436781609195,-0.34448275862068967,0.4226436781609195,0.07816091954022988
58,2025-01-03 10:00:00+00:00,shard-000,681.32517287188,15.915692590181536,32.734549299236406,30.956884158491988,144.56929219702866,268.3779403374257,15.915692590181536,14.788860145595375,5.873483275962463,3.020066936544179,ac-058-00-primary_controlling,bb8f6f9694ab5a2a9f01cad1ad99da89c3167feebe2df50880214ac92530bfac,legacy,False,7.06901129956186,0.022926479853794,8.846675238949274,-32.71161372268773,1.6808375352427285e-06,5.470180413823448e-06,4.370832866478272e-06,-3.626514471565564e-06,249.94272150974544,8.4538257642934,0.1064367816091954,0.5191954022988505,-0.41275862068965513,0.5191954022988505,0.1064367816091954
59,2025-01-03 11:00:00+00:00,shard-000,674.3598185062086,0.5548584473216743,32.179697981132215,32.734549299236406,165.87249856501714,254.24365997059573,-0.5200369321699049,14.31150538622698,0.2047634303316976,2.968876736697941,ac-059-00-primary_controlling,c258262433b0d0eda7fb0278e5efd4c5b2f2ec071d1d0a4eb7119ba3064a34e5,legacy,False,0.0174017227875282,0.0055247570674872,-0.5374476897457896,-32.17416603294191,8.965057721993251e-06,-3.4948775613205584e-06,6.973063443487827e-08,-3.696245247674497e-06,259.95312693938257,8.546271726787687,0.12931034482758622,0.5225287356321839,-0.39321839080459775,0.5225287356321839,0.12931034482758622
60,2025-01-03 12:00:00+00:00,shard-000,681.3242095522162,46.65201231309888,14.483377435219776,32.179697981132215,221.6672123903206,229.82849858094775,-46.65201226269461,14.11781539153328,17.21632989317845,1.3362264108709636,ac-060-00-primary_controlling,721985bbbab40a7c9769e2d4f87c3de5eb85b11151c6f173cce7002ba0220110,legacy,False,-11.905016296415864,11.91054105348335,-34.74699559491707,2.5728295619752544,-3.965638099971758e-07,-3.098313754489095e-06,2.5202134748784536e-08,-3.721447416636222e-06,261.97955196858686,16.321583338388336,0.13517241379310344,0.6597701149425287,-0.5245977011494253,0.6597701149425287,0.13517241379310344
61,2025-01-03 13:00:00+00:00,shard-000,630.9481244678253,39.711956641589346,54.19532602608095,14.483377435219776,223.73758497518895,203.6052697463182,-39.711956641589346,12.77004387545198,14.655190898447795,5.000023392728284,ac-061-00-primary_controlling,1dc40c9b97791d6d9bf8af4a4eda048bb3f7501f8b4ee97508535f76b54e1b76,legacy,False,-14.414055712647489,26.324596766130835,-25.29789619446649,27.87072575644163,-3.8074250990330536e-06,7.091114750687079e-07,-9.270502689758168e-07,-2.794397003467502e-06,250.74718310215596,22.43415469842647,0.10793103448275862,0.7282758620689656,-0.6203448275862069,0.7282758620689656,0.10793103448275862
62,2025-01-03 14:00:00+00:00,shard-000,532.7594563969319,0.0001473113229243,54.19518655598161,54.19532602608095,195.78909839692804,168.48517900000195,0.0001473113229243,10.55291762917219,5.436336412339243e-05,5.000010525313132,ac-062-00-primary_controlling,90fbc44b981f194a56c5cebf170df44bf70badc4fc788c80c5c6fd21f7c31be6,legacy,False,9.040809548438268e-05,26.324506358035354,5.227350441878743e-05,27.870673482937264,2.26819795064406e-06,-1.5590866971639707e-06,2.361525070525986e-06,-5.155922296653767e-06,233.11701006136954,21.80058368683012,0.07804597701149425,0.7216091954022988,-0.6435632183908045,0.7216091954022988,0.07804597701149425
63,2025-01-03 15:00:00+00:00,shard-000,662.8449410316377,13.46590152955829,40.72932398869487,54.19518655598161,187.0368554046023,237.90404281351772,13.46584913726893,12.89273010326398,4.969419142865954,3.757659334228939,ac-063-00-primary_controlling,44955cd57dd288b2fd8c6cc85259eaa84b71a8b7e78031b66b86e138ac069f24,legacy,False,7.1684490876102736,19.156057270425084,6.297426245803337,21.573247237133955,-1.4157925519504789e-05,1.2598838910659368e-05,-1.2038219159302968e-05,6.882296929034907e-06,227.07409840813452,19.383428138845446,0.06896551724137931,0.6986206896551724,-0.6296551724137931,0.6986206896551724,0.06896551724137931
64,2025-01-03 16:00:00+00:00,shard-000,943.3103627059576,12.675196542103276,28.05412744658989,40.72932398869487,192.88440341077148,375.212979647593,12.675196542103276,18.096647472021345,4.677619556154776,2.588254445190088,ac-064-00-primary_controlling,25361ffcc47b1a5dfef5814cd718e21d083dccc94968036ab83a4907e4eb0f0e,legacy,False,11.77495641927416,7.381100851150919,0.900233835545217,20.673013401588605,2.95135912557335e-06,9.647478943296045e-06,3.335924774103955e-06,3.5463714243789813e-06,244.87993829316238,18.843345464165736,0.09632183908045977,0.6928735632183908,-0.596551724137931,0.6928735632183908,0.09632183908045977
65,2025-01-03 17:00:00+00:00,shard-000,1035.2169441279357,32.12221585303317,14.22708515125119,28.05412744658989,175.8035038486717,429.706720139632,32.12221585303317,19.68993592070189,11.854293900853396,1.3125810615542717,ac-065-00-primary_controlling,63c2289fab06530e6c2814eb11a068f373a436e7aac88015027d8ff7789970d5,legacy,False,2.3016114958951857,5.079489355255738,29.82060018043654,-9.14758677884788,3.3455170210841538e-06,6.301961299967321e-06,8.311844191459214e-07,2.71518627122373e-06,274.12378165466845,24.104571698450986,0.16505747126436782,0.7435632183908046,-0.5785057471264368,0.7435632183908046,0.16505747126436782
66,2025-01-03 18:00:00+00:00,shard-000,1060.6615081587174,32.39659608860512,24.26364081716578,14.22708515125119,238.37740299184253,411.1420525834375,-28.331729223610868,20.115222820231917,11.955550425868257,2.2385467636120926,ac-066-00-primary_controlling,803d696a100450fb36f6cbb7dd0019019f7933350fed8cc098d053b61f6271f5,legacy,False,2.032430141207879,3.0470592140478576,-30.364162656107993,21.2165758772602,1.8027029095747095e-06,4.499257964805901e-06,1.4885863371650208e-06,1.2265997594490595e-06,304.3427073217501,21.72866899436869,0.255632183908046,0.7204597701149426,-0.46482758620689657,0.7204597701149426,0.255632183908046
67,2025-01-03 19:00:00+00:00,shard-000,1047.7508882659586,65.3966970811519,83.566219470222,24.26364081716578,271.36734855509155,388.1917698554335,-59.27781917441252,19.928783999791023,24.13381663618496,7.709761760486465,ac-067-02-copied_target_free,f3e2382525d688c6f6ebf437101f7cb0849de8cb3453d784b143313e7b70f814,legacy,False,3.0594389533696935,-0.0123797393218371,-62.337198600220844,83.55377447748106,-2.2532571719855256e-05,2.7031829684657484e-05,-3.6994989647815525e-05,3.822158940726403e-05,335.1071240066026,26.00945906762912,0.36931034482758623,0.7595402298850574,-0.3902298850574712,0.7595402298850574,0.36931034482758623
68,2025-01-03 20:00:00+00:00,shard-000,992.6814520034284,26.836608029778834,56.72961144044323,83.566219470222,183.08994367369775,404.7957541648653,26.825556706647607,19.045325569298363,9.903707774784811,5.233834816790269,ac-068-00-primary_controlling,cf8ee92422bf3f5f39d3efb94481017b8fb43e66f87394efe80c52f6c3ee171b,legacy,False,-0.0055256615656147,-0.0068540777562223,26.831069316441557,56.722705161039585,6.849037142082872e-06,2.018279254257059e-05,6.202734521626761e-06,3.2018854885636616e-05,374.4922198674131,30.482202520705105,0.5696551724137932,0.7941379310344827,-0.22448275862068956,0.7941379310344827,0.5696551724137932
69,2025-01-03 21:00:00+00:00,shard-000,938.8772537460004,56.94109302540182,0.2252537781807995,56.72961144044323,147.9450965792977,395.4660785833513,56.94109200021291,18.265558442371702,21.01338384771515,0.020781758184505,ac-069-00-primary_controlling,d872eac0224e1c02727d49df9ee37f6e849576af0c66196785d12470f045d945,legacy,False,2.6832559429214396e-05,-0.0068809103156516,56.94104496540558,-0.2183398043659963,2.071484235465216e-05,-5.320498120857384e-07,-5.125944538761047e-07,3.25314493395121e-05,400.75255916238547,37.72806777001236,0.6997701149425287,0.8440229885057471,-0.14425287356321836,0.8440229885057471,0.6997701149425287
70,2025-01-03 22:00:00+00:00,shard-000,902.2922600006572,10.85161394382605,11.07087672308106,0.2252537781807995,189.07613701796032,356.6080614913484,10.845642464504095,17.880663542697732,4.004649666052414,1.0213914492695828,ac-070-00-primary_controlling,4d2ff7fdf3674d5476b4228d87899a8f1246f4f5fc9d871a284f396a1be48770,legacy,False,-0.0029856080257274,-0.0038953022899212,10.848618444363112,-11.066958248729104,-1.3163524843206494e-07,-4.00414658774693e-07,9.759801961408408e-06,2.2771647377039775e-05,397.651739469678,37.42413733696615,0.6895402298850575,0.8416091954022988,-0.15206896551724136,0.8416091954022988,0.6895402298850575
71,2025-01-03 23:00:00+00:00,shard-000,848.620015885536,11.070870560314804,2.1723485370547928e-05,11.07087672308106,205.47445581210889,321.57278003671354,-11.07083975909652,17.189994378388278,4.085563522788077,2.004193774423629e-06,ac-071-00-primary_controlling,4a70c183f3ad9a4cc9563cfd97cef07a562ec0eeccda94785d1efa42466aab5f,legacy,False,-0.0038893517972004,-5.95049271276549e-06,-11.066965807908462,7.559179382446232e-06,2.2118018651155497e-07,-6.215948644418777e-07,1.5179428954941291e-05,7.592218410894328e-06,379.62941611919155,33.91557978817976,0.6059770114942529,0.8216091954022988,-0.21563218390804595,0.8216091954022988,0.6059770114942529
